transaction_id,transaction_amount,transaction_hour,customer_age,account_age_days,num_previous_transactions,payment_method,device_type,distance_from_home_km,merchant_category,num_items,is_first_purchase,shipping_billing_match,customer_gender,day_of_week,avg_transaction_value_last_30_days,is_fraud
275,11.23,1,35,1595,17,credit_card,tablet,74.52,clothing,5,0,1,Other,Tuesday,11.48,0
276,47.57,5,35,733,18,credit_card,desktop,66.81,electronics,2,0,1,F,Wednesday,51.69,0
277,36.56,20,61,266,20,debit_card,desktop,18.22,clothing,1,0,1,Other,Sunday,23.43,0
278,16.44,18,58,1748,21,paypal,mobile,4.27,electronics,4,0,0,M,Tuesday,21.19,0
279,32.13,11,54,3468,15,credit_card,tablet,5.66,toys,1,0,1,F,Tuesday,27.36,0
280,20.38,5,40,3638,13,credit_card,mobile,5.9,electronics,4,0,1,M,Friday,14.69,0
281,33.57,12,20,1421,7,paypal,tablet,15.64,home,2,0,1,M,Friday,28.83,0
282,58.1,14,55,780,13,credit_card,mobile,25.07,electronics,4,0,1,F,Thursday,71.53,0
283,146.35,19,36,1106,11,credit_card,mobile,0.61,toys,6,0,1,M,Monday,133.98,0
284,8.69,13,59,1334,12,debit_card,mobile,15.87,toys,4,0,1,F,Friday,8.28,0
285,252.91,9,28,2225,14,debit_card,mobile,19.98,electronics,2,0,1,M,Wednesday,157.16,0
286,4.25,10,63,5,9,credit_card,mobile,18.86,digital_goods,2,0,1,F,Tuesday,3.17,0
287,25.74,5,24,2580,11,credit_card,tablet,12.64,groceries,2,0,1,M,Monday,16.17,0
288,53.96,11,62,1789,13,wallet,desktop,19.19,home,3,0,1,F,Wednesday,71.09,0
289,39.69,1,34,1388,15,credit_card,desktop,40.97,travel,1,0,1,M,Friday,34.46,1
290,16.08,16,30,3103,15,credit_card,mobile,33.03,clothing,3,0,1,F,Thursday,12.76,0
291,24.33,2,48,3021,18,paypal,mobile,2.78,beauty,7,0,1,F,Sunday,16.59,0
292,18.3,0,61,877,11,credit_card,mobile,7.45,toys,3,0,0,M,Tuesday,21.22,0
293,16.62,19,19,2104,14,credit_card,desktop,19.1,electronics,5,0,1,F,Wednesday,12.99,0
294,70.08,21,72,997,15,credit_card,mobile,43.32,groceries,2,0,0,Other,Friday,87.77,0
295,42.82,21,28,3465,17,credit_card,desktop,18.83,electronics,1,0,1,F,Thursday,35.1,0
296,14.99,0,67,395,13,paypal,mobile,0.25,electronics,2,0,1,F,Monday,16.75,0
297,73.67,23,38,1243,15,debit_card,desktop,1.48,electronics,3,0,1,F,Thursday,90.07,0
298,40.74,21,45,3331,11,wallet,mobile,16.68,clothing,5,0,1,M,Saturday,35.84,0
299,67.55,3,19,493,12,credit_card,mobile,14.71,clothing,3,0,1,M,Wednesday,85.66,0
300,56.24,9,21,1184,14,paypal,mobile,20.25,travel,3,0,1,F,Sunday,74.07,0
301,13.08,3,51,2362,14,debit_card,desktop,29.29,toys,2,0,0,F,Tuesday,15.7,0
302,17.11,13,66,276,14,credit_card,desktop,14.35,beauty,1,0,1,M,Thursday,20.49,0
303,63.26,12,56,2208,17,debit_card,mobile,27.88,home,3,0,1,M,Wednesday,45.01,0
304,55.17,4,57,336,13,credit_card,desktop,38.34,clothing,5,0,0,M,Monday,75.6,0
305,29.34,16,26,1176,17,wallet,desktop,31.67,groceries,1,0,1,F,Sunday,24.31,0
306,33.69,4,55,1605,14,credit_card,mobile,18.56,electronics,3,0,1,M,Wednesday,41.05,0
307,107.52,19,71,960,21,credit_card,tablet,13.24,home,1,0,1,M,Monday,73.95,0
308,16.58,3,28,833,16,paypal,mobile,17.21,groceries,3,0,1,M,Thursday,18.74,0
309,51.78,20,42,223,12,wallet,desktop,23.6,electronics,2,0,1,M,Monday,68.95,0
310,24.48,10,43,3179,19,paypal,desktop,7.82,clothing,2,0,1,M,Saturday,22.84,0
311,24.1,10,72,2015,19,credit_card,mobile,23.39,groceries,7,0,1,F,Thursday,15.37,0
312,89.91,4,42,3360,19,debit_card,mobile,22.81,digital_goods,2,0,1,F,Tuesday,72.73,0
313,68.4,20,46,1065,9,paypal,mobile,23.04,clothing,3,0,1,M,Monday,65.0,0
314,67.59,12,57,2459,10,credit_card,mobile,7.48,clothing,4,0,1,Other,Monday,78.91,0
315,110.55,20,52,2085,12,debit_card,mobile,30.47,clothing,6,0,1,M,Friday,74.91,0
316,16961.42,17,47,276,14,debit_card,mobile,54.48,groceries,4,0,1,,Saturday,34.45,0
317,59.26,10,61,784,13,debit_card,mobile,17.23,electronics,1,0,1,M,Tuesday,74.99,0
318,21.97,14,61,1382,16,debit_card,desktop,0.3,home,5,0,1,F,Sunday,28.91,0
319,41.44,2,32,393,19,paypal,desktop,9.27,groceries,4,0,0,F,Friday,27.19,0
320,26.31,18,57,302,11,credit_card,desktop,8.81,clothing,2,0,0,M,Friday,22.48,0
321,33.02,22,28,974,18,credit_card,mobile,9.48,groceries,3,0,1,M,Saturday,30.08,0
322,54.33,19,60,616,16,credit_card,mobile,1.92,groceries,4,0,1,M,Sunday,33.89,0
323,13.22,23,31,2080,9,debit_card,mobile,8.8,digital_goods,3,0,1,F,Saturday,8.02,0
324,242.84,3,31,3479,15,wallet,desktop,7.8,toys,4,0,1,F,Tuesday,285.42,0
325,10.96,21,34,544,15,credit_card,mobile,10.97,clothing,3,0,1,,Tuesday,8.83,0
326,8.9,7,54,140,14,debit_card,desktop,22.1,clothing,1,0,1,Other,Sunday,11.27,0
327,95.4,19,20,780,20,debit_card,mobile,34.91,clothing,1,0,1,Other,Monday,112.06,0
328,66.13,8,43,1803,16,credit_card,mobile,0.36,clothing,4,0,1,F,Saturday,40.72,0
329,55.93,5,69,363,18,paypal,mobile,8.12,digital_goods,1,0,0,F,Tuesday,41.1,0
330,56.17,19,66,1577,21,wallet,desktop,20.54,travel,4,0,1,F,Saturday,53.4,0
331,29.6,0,71,480,10,paypal,desktop,33.82,toys,2,0,1,F,Friday,27.12,0
332,12.22,20,72,2796,17,credit_card,desktop,7.76,electronics,2,0,1,M,Saturday,15.8,1
333,32.32,20,71,2970,17,credit_card,desktop,9.93,clothing,1,0,1,M,Monday,36.43,0
334,15.22,23,49,2204,16,credit_card,desktop,31.46,clothing,8,0,1,F,Thursday,10.97,0
335,79.45,4,44,1519,15,debit_card,mobile,7.57,groceries,4,0,1,M,Thursday,98.15,0
336,25.87,17,21,2754,15,debit_card,mobile,2.02,digital_goods,3,0,1,M,Monday,35.03,0
337,13.12,20,46,1451,12,paypal,mobile,32.48,electronics,5,0,1,F,Wednesday,9.98,0
338,21.73,1,49,1999,11,credit_card,desktop,5.65,groceries,1,0,1,M,Tuesday,16.9,0
339,45.28,14,29,1558,13,credit_card,mobile,12.26,digital_goods,3,0,1,Other,Thursday,38.2,0
340,17.05,21,70,970,15,paypal,desktop,7.73,groceries,5,0,1,,Tuesday,17.55,0
341,13.17,1,26,4,11,paypal,desktop,3.46,clothing,3,0,1,F,Friday,8.85,1
342,38.23,1,31,3532,17,credit_card,mobile,20.7,clothing,3,0,1,F,Thursday,52.82,0
343,38.28,2,49,2875,19,credit_card,tablet,19.43,beauty,4,0,1,F,Tuesday,51.31,0
344,18.05,17,27,3376,13,paypal,desktop,5.08,beauty,3,0,1,Other,Thursday,23.47,0
345,18.71,3,52,1113,12,debit_card,desktop,6.4,toys,2,0,1,M,Sunday,13.53,1
346,37.79,11,61,596,20,debit_card,desktop,12.0,clothing,1,0,1,M,Sunday,41.39,0
347,7.04,21,23,666,18,debit_card,mobile,1.0,groceries,3,0,0,M,Friday,6.0,0
348,7.33,18,62,2438,14,credit_card,mobile,26.96,clothing,1,0,1,M,Friday,5.96,0
349,14.61,2,37,1354,19,debit_card,desktop,2.61,clothing,4,0,1,Other,Friday,10.62,1
350,24.2,11,22,102,14,wallet,desktop,19.84,electronics,1,0,1,M,Tuesday,15.18,0
351,40.89,3,63,1054,10,wallet,mobile,2.59,electronics,4,0,1,M,Thursday,55.39,0
352,131.02,14,38,3103,12,credit_card,mobile,15.41,beauty,7,0,1,M,Monday,170.81,0
353,70.64,19,36,1132,14,credit_card,desktop,5.22,home,3,0,1,F,Thursday,44.66,0
354,25.54,6,62,2683,16,credit_card,mobile,10.01,digital_goods,3,0,0,M,Tuesday,32.55,0
355,29.4,5,28,2651,23,credit_card,desktop,0.12,clothing,4,0,1,F,Thursday,39.8,0
356,11.0,17,56,1361,7,credit_card,mobile,1.39,beauty,1,0,1,M,Wednesday,8.49,0
357,29.41,12,71,1506,18,debit_card,desktop,10.49,home,4,0,1,M,Thursday,30.18,0
358,22.45,17,65,545,22,credit_card,mobile,5.42,home,2,0,1,F,Monday,18.0,0
359,41.38,5,35,2730,12,credit_card,desktop,10.74,groceries,5,0,1,M,Tuesday,47.33,0
360,13.1,5,63,3230,12,debit_card,desktop,24.62,travel,2,0,1,M,Wednesday,10.93,0
361,50.37,22,33,2044,9,debit_card,mobile,4.46,home,2,0,1,F,Tuesday,61.59,0
362,138.76,12,67,83,9,debit_card,mobile,46.7,toys,3,0,1,M,Wednesday,169.08,0
363,26.88,7,66,3420,10,wallet,mobile,6.3,clothing,2,0,1,M,Thursday,32.08,0
364,44.78,16,61,1426,15,paypal,tablet,16.16,travel,6,0,1,M,Thursday,30.79,0
365,59.75,11,63,552,12,debit_card,mobile,1.7,toys,2,0,1,M,Thursday,65.19,0
366,20.06,16,50,2868,11,debit_card,desktop,15.93,electronics,6,0,1,M,Thursday,16.33,0
367,37.49,14,36,2231,6,wallet,mobile,7.34,groceries,6,0,1,F,Thursday,46.12,0
368,30.34,23,58,2859,14,credit_card,mobile,8.83,electronics,2,0,1,M,Thursday,22.49,0
369,33.04,4,71,2130,13,credit_card,mobile,10.93,electronics,6,0,1,M,Saturday,25.79,0
370,13.83,7,49,2269,11,debit_card,mobile,0.81,groceries,4,0,1,M,Sunday,13.51,0
371,30.71,1,57,2210,19,credit_card,mobile,3.49,clothing,3,0,1,Other,Sunday,29.6,0
372,49.3,4,74,285,14,debit_card,mobile,13.01,groceries,2,0,1,M,Sunday,56.05,0
373,127.89,4,38,781,14,debit_card,tablet,34.57,travel,2,0,1,M,Thursday,119.69,0
374,78.2,10,34,739,13,debit_card,desktop,2.92,groceries,2,0,1,Other,Thursday,79.23,0
375,258.06,4,35,624,17,paypal,mobile,17.31,home,1,0,1,F,Monday,180.11,0
376,13.91,15,47,2954,18,debit_card,desktop,26.64,home,4,0,0,M,Tuesday,18.61,1
377,71.69,3,37,2278,22,debit_card,mobile,4.18,digital_goods,1,0,0,M,Tuesday,45.08,0
378,35.99,0,21,3126,17,credit_card,mobile,1.77,clothing,1,0,1,F,Thursday,26.64,0
379,267.68,13,37,2515,20,credit_card,desktop,11.66,clothing,5,0,1,F,Thursday,319.92,0
380,13.35,2,28,3286,15,paypal,desktop,12.75,travel,4,0,1,,Saturday,12.04,0
381,12.94,7,18,1899,15,wallet,desktop,8.03,travel,1,0,1,M,Tuesday,11.99,0
382,16.45,19,21,1466,22,wallet,tablet,0.99,clothing,3,0,1,M,Saturday,14.03,0
383,3.58,3,44,2141,18,credit_card,mobile,17.14,clothing,2,0,1,M,Friday,4.25,0
384,17.71,3,52,1023,15,debit_card,desktop,11.56,digital_goods,4,0,1,F,Saturday,13.04,0
385,14.03,14,34,1264,17,debit_card,mobile,3.0,electronics,2,0,1,M,Friday,19.08,0
386,34.83,7,46,2367,10,wallet,mobile,8.83,electronics,3,0,1,M,Tuesday,41.26,0
387,42.17,15,20,633,15,credit_card,mobile,1.36,home,2,0,1,M,Friday,28.64,0
388,195.62,23,58,726,10,debit_card,mobile,21.41,groceries,3,0,0,F,Friday,157.23,0
389,77.51,7,28,2262,14,debit_card,mobile,0.67,electronics,3,0,1,F,Monday,102.22,0
390,16.83,23,18,2798,12,debit_card,mobile,3.13,groceries,2,0,1,F,Sunday,16.13,0
391,12.2,3,32,3113,14,credit_card,mobile,0.75,groceries,1,0,1,F,Tuesday,12.54,0
392,49.0,0,38,2462,14,credit_card,mobile,11.05,travel,4,0,1,F,Saturday,43.58,0
393,8.0,18,27,3195,8,credit_card,mobile,2.57,clothing,4,0,1,M,Monday,9.3,0
394,187.07,1,24,1914,15,paypal,mobile,6.01,home,5,0,1,M,Sunday,112.79,0
395,97.46,8,60,1752,13,debit_card,mobile,6.6,digital_goods,1,0,1,F,Sunday,99.8,0
396,18.74,11,40,2404,17,debit_card,mobile,5.03,electronics,2,0,0,M,Tuesday,19.55,0
397,5.4,15,60,854,17,wallet,mobile,9.28,electronics,2,0,1,F,Tuesday,4.72,0
398,116.03,22,40,3327,15,credit_card,mobile,11.88,clothing,2,0,1,F,Wednesday,129.29,0
399,26.72,15,62,3109,12,debit_card,tablet,40.15,electronics,2,0,1,F,Saturday,31.58,0
400,103.32,9,42,1544,11,credit_card,desktop,16.02,home,3,0,1,F,Thursday,140.68,0
401,6.08,8,21,2100,13,credit_card,mobile,5.36,home,4,0,1,F,Wednesday,6.3,0
402,16.45,11,45,3581,14,credit_card,mobile,17.68,clothing,5,0,1,M,Friday,15.19,0
403,30.12,20,56,2080,13,debit_card,mobile,19.82,groceries,6,0,1,F,Saturday,40.35,0
404,31.41,18,72,2619,14,credit_card,mobile,46.02,travel,3,0,1,F,Saturday,29.42,0
405,19.1,8,23,1878,13,credit_card,mobile,9.11,clothing,2,0,1,F,Friday,22.4,0
406,55.86,14,48,3359,12,debit_card,desktop,35.82,clothing,2,0,1,F,Tuesday,42.03,0
407,10.3,4,37,581,16,credit_card,mobile,11.85,clothing,4,0,1,M,Sunday,9.56,0
408,25.99,12,64,2913,15,credit_card,mobile,5.37,clothing,2,0,1,F,Thursday,22.15,0
409,33.79,17,74,831,14,credit_card,mobile,1.96,groceries,4,0,1,F,Thursday,27.47,0
410,50.12,9,69,807,13,debit_card,desktop,10.32,groceries,3,0,1,M,Tuesday,35.1,0
411,61.05,13,56,3353,14,debit_card,desktop,35.17,electronics,4,0,1,Other,Friday,80.51,0
412,9.73,7,32,2278,17,credit_card,mobile,6.5,home,4,0,0,M,Monday,13.24,0
413,6.46,20,28,1501,16,credit_card,mobile,4.03,toys,1,0,1,,Friday,5.1,0
414,107.52,3,53,104,15,debit_card,mobile,0.33,home,1,0,1,F,Wednesday,143.14,0
415,41.78,12,30,1132,12,paypal,mobile,1.1,groceries,2,0,1,M,Wednesday,25.29,1
416,14.18,1,25,472,11,credit_card,mobile,8.23,home,2,0,1,F,Sunday,19.39,0
417,141.34,10,61,1467,16,wallet,desktop,10.92,beauty,4,0,1,F,Tuesday,197.29,0
418,33.64,6,51,3522,15,debit_card,mobile,24.41,travel,5,0,1,F,Sunday,27.86,0
419,97.45,8,31,2480,14,debit_card,mobile,23.6,toys,3,0,1,F,Wednesday,73.91,0
420,32.06,10,32,2036,22,wallet,desktop,32.02,electronics,9,0,1,M,Sunday,25.92,0
421,235.27,5,21,1296,16,debit_card,mobile,14.31,digital_goods,2,0,1,M,Monday,323.64,0
422,173.35,0,27,2045,12,credit_card,mobile,25.36,groceries,2,0,1,M,Tuesday,107.38,0
423,23.36,11,50,3482,16,wallet,desktop,8.38,clothing,1,0,1,,Tuesday,29.55,0
424,79.17,16,68,3415,11,paypal,desktop,14.14,groceries,4,0,1,F,Sunday,80.52,0
425,57.13,6,51,2743,18,debit_card,mobile,12.7,electronics,3,0,1,F,Tuesday,46.92,1
426,117.76,19,37,2937,17,wallet,desktop,15.36,clothing,4,0,1,F,Saturday,125.78,0
427,11.42,15,22,1583,13,wallet,desktop,0.31,beauty,1,0,1,M,Monday,12.14,0
428,59.5,15,53,2129,17,credit_card,mobile,11.42,groceries,2,0,1,M,Friday,56.22,0
429,86.35,18,73,2926,15,paypal,mobile,12.5,digital_goods,4,0,1,F,Monday,100.55,0
430,5.16,7,70,2846,12,credit_card,mobile,8.04,toys,1,0,1,F,Wednesday,4.03,0
431,9.18,23,69,925,16,wallet,mobile,28.63,home,6,0,1,M,Sunday,7.74,0
432,3.9,17,66,1475,17,credit_card,desktop,60.15,groceries,9,0,1,Other,Sunday,2.46,0
433,22.89,2,64,1499,15,debit_card,desktop,10.2,electronics,5,0,1,F,Wednesday,30.06,0
434,61.41,16,73,2364,16,debit_card,mobile,5.02,clothing,3,0,1,M,Tuesday,74.1,0
435,134.61,13,36,2060,9,debit_card,mobile,8.19,clothing,5,0,1,M,Wednesday,108.82,0
436,32.27,10,20,10,14,credit_card,mobile,23.25,groceries,1,0,1,M,Wednesday,20.47,1
437,152.72,21,72,3258,11,debit_card,mobile,19.09,electronics,4,0,0,Other,Wednesday,95.16,1
438,7.54,9,57,1170,14,paypal,desktop,13.8,groceries,3,0,1,F,Wednesday,10.54,0
439,5.46,19,56,846,17,credit_card,desktop,0.48,beauty,1,0,1,M,Sunday,5.52,0
440,28.35,22,52,2034,17,wallet,desktop,2.61,digital_goods,5,0,1,F,Saturday,37.55,0
441,43.99,8,41,1273,15,credit_card,tablet,39.69,digital_goods,1,0,0,M,Sunday,33.96,0
442,29.0,20,22,359,23,wallet,mobile,14.31,electronics,2,0,1,F,Sunday,29.73,0
443,3.79,22,43,1597,11,credit_card,mobile,80.54,toys,2,0,1,F,Wednesday,3.37,0
444,27.41,23,65,1151,13,debit_card,desktop,6.51,groceries,2,0,1,F,Friday,31.82,0
445,8.13,13,35,2142,15,paypal,mobile,9.01,digital_goods,8,0,1,F,Friday,5.09,0
446,58.54,13,35,70,9,credit_card,desktop,11.06,electronics,1,0,1,,Thursday,41.01,0
447,43.23,1,18,1038,16,credit_card,desktop,52.27,groceries,3,0,1,M,Thursday,57.62,0
448,11.71,3,50,3261,16,debit_card,desktop,5.58,electronics,2,0,1,,Saturday,11.4,0
449,17.92,5,70,1579,17,debit_card,mobile,37.15,groceries,1,0,1,,Thursday,18.11,0
450,10.39,2,44,1764,16,paypal,mobile,1.68,travel,9,0,1,F,Wednesday,9.85,1
451,28.14,20,67,3045,25,debit_card,mobile,21.8,electronics,2,0,0,F,Monday,37.71,0
452,77.88,1,62,2122,16,debit_card,mobile,38.15,groceries,3,0,1,M,Monday,82.61,0
453,11.18,15,28,589,17,credit_card,tablet,1.83,home,6,0,1,M,Wednesday,11.63,0
454,49.6,10,26,2187,22,debit_card,tablet,17.45,travel,1,0,1,M,Sunday,29.78,0
455,17.63,13,42,2473,13,debit_card,mobile,14.14,clothing,3,0,1,F,Tuesday,19.81,0
456,13.56,8,71,2669,17,wallet,mobile,42.61,clothing,1,0,1,M,Saturday,9.48,0
457,26.92,4,31,2434,19,credit_card,desktop,11.97,travel,3,0,0,F,Saturday,21.78,0
458,10.64,1,19,3237,16,paypal,mobile,5.85,electronics,6,0,1,F,Tuesday,6.84,1
459,17.22,3,48,958,17,debit_card,mobile,14.95,clothing,4,0,1,M,Wednesday,12.43,0
460,9.04,17,59,262,14,debit_card,desktop,27.97,groceries,2,0,1,M,Tuesday,11.84,0
461,213.73,23,19,1651,16,paypal,desktop,27.25,groceries,3,0,1,M,Thursday,150.86,0
462,31.04,13,42,1502,10,debit_card,mobile,5.4,home,4,0,1,M,Wednesday,41.05,0
463,14.88,20,69,455,22,credit_card,mobile,0.92,beauty,4,0,1,F,Tuesday,18.0,0
464,37.11,21,28,1502,15,credit_card,mobile,17.85,home,3,0,1,M,Thursday,37.1,0
465,26.78,19,42,501,17,wallet,tablet,0.44,toys,1,0,0,F,Thursday,19.49,0
466,24.02,22,33,3537,18,credit_card,mobile,47.63,groceries,4,0,1,M,Tuesday,23.88,0
467,55.38,13,35,1846,13,wallet,desktop,0.45,home,1,0,1,M,Monday,53.22,0
468,63.91,15,34,2807,16,wallet,mobile,18.93,home,4,0,1,M,Saturday,52.52,0
469,17.63,1,50,1256,11,paypal,mobile,1.21,toys,2,0,0,F,Wednesday,20.4,0
470,16.85,2,58,2040,10,credit_card,desktop,2.72,electronics,2,0,1,F,Thursday,19.15,0
471,22.76,15,25,3419,9,credit_card,desktop,0.39,travel,2,0,1,F,Saturday,19.56,0
472,3.0,1,52,3498,20,credit_card,mobile,2.79,electronics,5,0,1,F,Wednesday,2.61,0
473,6.59,23,25,2393,15,credit_card,mobile,10.66,toys,2,0,1,M,Saturday,5.49,0
474,117.55,1,30,3021,17,paypal,mobile,23.53,electronics,6,0,1,M,Wednesday,162.88,1
475,155.24,0,24,2153,20,credit_card,mobile,8.95,groceries,6,0,1,M,Monday,189.18,0
476,23.36,22,24,638,19,debit_card,mobile,18.69,groceries,2,0,1,M,Sunday,28.21,0
477,53.33,4,19,497,15,debit_card,mobile,14.88,clothing,3,0,1,M,Thursday,50.79,0
478,40.9,23,36,1434,19,paypal,mobile,25.67,home,3,0,1,F,Wednesday,54.92,0
479,651.24,10,56,2488,19,credit_card,mobile,6.73,digital_goods,5,0,1,M,Sunday,540.92,0
480,91.8,1,39,2987,11,paypal,tablet,46.54,groceries,2,0,1,F,Thursday,109.24,0
481,26.37,9,71,452,15,credit_card,mobile,16.48,home,2,0,1,F,Sunday,29.45,0
482,11.52,23,56,1853,16,wallet,tablet,4.54,electronics,1,0,1,F,Saturday,13.29,0
483,6.01,16,69,1059,13,wallet,desktop,29.39,clothing,3,0,1,F,Tuesday,7.66,0
484,36.73,20,20,475,15,debit_card,mobile,10.1,electronics,1,0,1,M,Thursday,45.52,0
485,14.06,9,56,2386,16,wallet,mobile,33.27,groceries,5,0,1,F,Monday,11.07,0
486,7.23,7,58,2900,23,credit_card,mobile,6.52,electronics,2,0,1,F,Wednesday,9.92,0
487,15.7,4,65,401,12,credit_card,tablet,36.42,toys,5,0,1,F,Monday,20.67,0
488,10.16,12,21,2889,17,paypal,desktop,14.5,clothing,2,0,0,F,Sunday,8.64,0
489,161.93,6,42,2476,9,credit_card,mobile,58.78,groceries,3,0,1,M,Thursday,146.01,0
490,72.36,21,53,3419,13,paypal,mobile,11.74,groceries,6,0,1,F,Thursday,44.07,0
491,29.73,0,74,845,20,paypal,desktop,10.24,home,4,0,1,F,Saturday,35.64,0
492,131.62,17,22,2327,19,paypal,tablet,11.05,digital_goods,2,0,1,M,Monday,82.36,0
493,32.37,3,63,2475,13,debit_card,desktop,11.44,beauty,3,0,1,F,Friday,41.5,0
494,12.66,19,68,2463,20,wallet,tablet,1.84,digital_goods,4,0,1,F,Sunday,17.5,0
495,137.43,16,64,518,13,credit_card,mobile,0.72,electronics,3,0,1,F,Thursday,145.64,0
496,51.36,10,62,3648,13,credit_card,desktop,4.39,clothing,4,0,1,M,Friday,61.09,0
497,10.62,7,43,349,10,credit_card,desktop,6.94,electronics,4,0,1,F,Monday,12.19,0
498,24.77,14,28,1559,18,credit_card,mobile,16.3,home,5,0,1,M,Friday,30.21,0
499,12.48,1,64,3330,10,debit_card,desktop,10.65,home,2,0,1,F,Sunday,9.85,0
500,7.52,15,61,1982,9,paypal,mobile,33.86,beauty,1,0,1,F,Tuesday,7.54,0
501,75.65,11,52,294,16,debit_card,mobile,13.42,home,3,0,1,F,Monday,101.87,0
502,202.23,12,47,476,17,credit_card,desktop,11.81,home,5,0,1,F,Saturday,251.63,0
503,7.4,16,40,2758,20,paypal,mobile,10.26,beauty,2,0,1,Other,Friday,10.12,0
504,52.61,1,47,1691,21,credit_card,mobile,0.42,clothing,3,0,1,F,Wednesday,73.07,0
505,15.63,14,28,3409,17,debit_card,desktop,0.02,clothing,1,0,1,M,Monday,11.68,0
506,18.41,20,30,3020,23,credit_card,desktop,23.64,home,2,0,1,M,Sunday,22.29,0
507,16.57,12,25,460,7,debit_card,desktop,11.9,clothing,1,0,1,F,Monday,13.26,1
508,12.63,5,18,714,16,debit_card,mobile,19.28,travel,3,0,1,M,Monday,16.0,0
509,31.45,22,57,2881,15,debit_card,desktop,0.32,electronics,4,0,1,Other,Wednesday,19.72,1
510,13.05,7,59,584,19,credit_card,mobile,25.96,clothing,5,0,0,F,Thursday,11.89,0
511,39.27,0,74,2415,14,credit_card,mobile,2.87,toys,3,0,1,Other,Tuesday,25.41,0
512,28.5,0,62,1791,21,debit_card,mobile,9.87,groceries,2,0,1,M,Wednesday,20.68,0
513,23.6,18,58,3551,20,credit_card,desktop,14.74,groceries,1,0,1,F,Monday,27.27,0
514,12.09,19,62,568,12,debit_card,mobile,1.97,beauty,5,0,1,M,Sunday,10.25,0
515,16.83,22,57,2258,19,debit_card,mobile,2.75,clothing,2,0,1,M,Wednesday,18.4,0
516,63.78,23,38,3009,14,credit_card,mobile,12.92,home,4,0,1,M,Sunday,43.16,0
517,49.45,11,38,2398,18,credit_card,desktop,53.78,electronics,7,0,1,M,Thursday,61.24,0
518,11.27,8,23,337,24,credit_card,mobile,8.1,clothing,2,0,1,M,Saturday,10.21,0
519,33.09,22,21,1457,15,paypal,desktop,1.71,groceries,3,0,1,F,Thursday,37.5,0
520,63.52,20,51,1638,11,debit_card,tablet,1.44,beauty,1,0,1,F,Friday,49.39,0
521,5.64,6,56,133,25,credit_card,mobile,5.44,clothing,2,0,1,F,Friday,3.82,0
522,51.59,7,48,615,15,credit_card,desktop,0.75,groceries,1,0,1,F,Wednesday,50.38,0
523,15.45,5,25,1036,10,credit_card,mobile,12.36,travel,3,0,1,F,Thursday,17.73,1
524,53.02,4,45,1205,17,credit_card,desktop,1.55,clothing,4,0,1,F,Friday,56.25,0
525,13.97,1,28,2713,16,credit_card,tablet,4.98,toys,4,0,1,M,Thursday,13.57,0
526,4.93,6,34,490,21,credit_card,desktop,24.78,beauty,7,0,1,F,Friday,4.51,0
527,5.89,1,59,136,12,debit_card,mobile,16.88,clothing,2,0,1,F,Wednesday,3.93,0
528,31.44,13,19,1103,13,credit_card,mobile,0.79,electronics,4,0,1,M,Wednesday,30.28,0
529,38.85,3,59,2976,8,credit_card,desktop,19.08,home,5,0,1,M,Thursday,28.13,0
530,12.13,9,63,2349,10,credit_card,mobile,9.31,home,1,0,1,M,Monday,16.81,0
531,56.75,0,61,1540,10,debit_card,desktop,25.92,groceries,2,0,1,M,Sunday,67.93,0
532,5.69,0,45,2687,11,debit_card,desktop,5.88,toys,1,0,1,M,Friday,7.74,0
533,28.05,9,74,3397,17,paypal,mobile,43.87,beauty,4,0,1,F,Sunday,17.72,0
534,8.93,2,26,500,20,credit_card,mobile,9.4,electronics,5,0,1,F,Thursday,5.4,1
535,15.61,2,65,3598,6,credit_card,desktop,19.6,electronics,2,0,1,F,Saturday,14.32,0
536,31.42,2,21,444,18,credit_card,desktop,2.6,groceries,4,0,1,M,Monday,31.06,0
537,12.67,18,20,3416,19,debit_card,desktop,0.83,beauty,2,0,1,F,Saturday,9.66,0
538,20.4,7,59,2628,14,debit_card,desktop,35.4,groceries,2,0,1,M,Saturday,28.02,0
539,81.97,19,68,770,15,credit_card,mobile,21.44,electronics,5,0,1,M,Monday,102.2,0
540,16.83,5,26,1053,12,paypal,desktop,14.14,clothing,2,0,1,M,Tuesday,16.36,0
541,69.11,20,53,954,22,credit_card,mobile,16.07,clothing,5,0,1,M,Saturday,53.34,0
542,9.68,23,41,172,15,paypal,mobile,19.11,groceries,4,0,1,F,Monday,11.14,0
543,50.9,4,21,2160,17,credit_card,mobile,21.95,travel,3,0,1,F,Tuesday,60.87,0
544,126.67,22,21,2120,17,debit_card,desktop,25.97,toys,3,0,1,M,Wednesday,164.13,0
545,2.53,11,33,1432,22,wallet,desktop,2.77,clothing,5,0,1,M,Friday,3.16,0
546,13.51,13,26,2526,12,debit_card,tablet,1.94,clothing,2,0,1,M,Friday,11.9,0
547,53.36,1,69,3011,13,paypal,desktop,17.28,clothing,2,0,1,F,Thursday,68.62,0
548,24.46,2,31,1910,13,paypal,desktop,4.0,toys,6,0,1,F,Thursday,16.19,0
549,43.43,13,71,1836,15,debit_card,mobile,7.13,digital_goods,1,0,1,M,Saturday,39.34,0
550,16.38,4,62,2643,13,credit_card,mobile,2.13,digital_goods,2,0,1,F,Tuesday,20.95,0
